4,112_500
4,515
4,125_500
4,111_500
4,552
4,122_500
4,85_500
4,282_500
4,565
4,551
4,536
4,277_500
4,555
4,126_500
4,114_500
4,554
4,278_500
4,559
4,113_500
4,570
4,537
4,97_500
4,280_500
4,344_500
4,461
4,525
4,284_500
4,530
4,121_500
4,514
4,558
4,279_500
4,471
4,315_500
4,313_500
4,127_500
4,462
4,316_500
4,314_500
4,96_500
4,360_500
4,291_500
4,283_500
4,545
4,526
4,463
4,535
4,115_500
4,293_500
4,464
4,529
4,540
4,306_500
4,542
4,341_500
4,295_500
4,548
4,557
4,469
4,292_500
4,116_500
4,307_500
4,259_500
4,467
4,117_500
4,549
4,532
4,298_500
4,276_500
4,550
4,305_500
4,89_500
4,547
4,290_500
4,343_500
4,303_500
4,268_500
4,265_500
4,258_500
4,342_500
4,567
4,285_500
4,294_500
4,459
4,262_500
4,128_500
4,513
4,267_500
4,232_500
4,468
4,264_500
4,311_500
4,88_500
4,543
4,118_500
4,260_500
4,296_500
4,299_500
4,300_500
4,375_500
4,312_500
4,531
4,234_500
4,373_500
4,308_500
4,566
4,286_500
4,119_500
4,553
4,261_500
4,317_500
4,131_500
4,340_500
4,91_500
4,275_500
4,87_500
4,302_500
4,289_500
4,170_500
4,309_500
4,181_500
4,338_500
4,266_500
4,304_500
4,120_500
4,310_500
4,297_500
4,539
4,263_500
4,198_500
4,541
4,254_500
4,129_500
4,544
4,236_500
4,171_500
4,374_500
4,287_500
4,339_500
4,130_500
4,337_500
4,253_500
4,180_500
4,269_500
4,336_500
4,257_500
4,334_500
4,333_500
4,199_500
4,372_500
4,197_500
4,93_500
4,191_500
4,90_500
4,325_500
4,201_500
4,169_500
4,320_500
4,301_500
4,255_500
4,172_500
4,179_500
4,564
4,231_500
4,167_500
4,335_500
4,288_500
4,235_500
4,92_500
4,371_500
4,546
4,173_500
4,252_500
4,168_500
4,369_500
4,274_500
4,192_500
4,331_500
4,230_500
4,200_500
4,378_500
4,238_500
4,332_500
4,233_500
4,322_500
4,466
4,95_500
4,571
4,270_500
4,326_500
4,318_500
4,190_500
4,323_500
4,174_500
4,166_500
4,361_500
4,133_500
4,132_500
4,271_500
4,239_500
4,370_500
4,273_500
4,182_500
4,368_500
4,196_500
4,193_500
4,272_500
4,242_500
4,319_500
4,379_500
4,94_500
4,458
4,324_500
4,330_500
4,251_500
4,237_500
4,195_500
4,189_500
4,321_500
4,363_500
4,329_500
4,465
4,178_500
4,164_500
4,377_500
4,256_500
4,364_500
4,241_500
4,202_500
4,177_500
4,165_500
4,328_500
4,327_500
4,250_500
4,176_500
4,248_500
4,188_500
4,135_500
4,563
4,158_500
4,136_500
4,572
4,163_500
4,183_500
4,184_500
4,362_500
4,366_500
4,562
4,134_500
4,175_500
4,203_500
4,376_500
4,186_500
4,229_500
4,240_500
4,244_500
4,367_500
4,161_500
4,574
4,243_500
4,194_500
4,162_500
4,144_500
4,160_500
4,159_500
4,380_500
4,457
4,187_500
4,137_500
4,247_500
4,227_500
4,245_500
4,157_500
4,249_500
4,365_500
4,573
4,185_500
4,143_500
4,228_500
4,142_500
4,145_500
4,226_500
4,246_500
4,146_500
4,451
4,138_500
4,141_500
4,153_500
4,156_500
4,383_500
4,452
4,455
4,453
4,152_500
4,147_500
4,384_500
4,454
4,381_500
4,154_500
4,385_500
4,382_500
4,149_500
4,225_500
4,155_500
4,148_500
4,223_500
4,206_500
4,207_500
4,456
4,139_500
4,151_500
4,450
4,140_500
4,150_500
4,205_500
4,221_500
4,204_500
4,224_500
4,222_500
4,214_500
4,386_500
4,213_500
4,575
4,211_500
4,210_500
4,449
4,215_500
4,220_500
4,212_500
4,577
4,209_500
4,576
4,208_500
4,216_500
4,217_500
4,219_500
4,578
4,387_500
4,447
4,218_500
4,582
4,408_500
4,437
4,583
4,407_500
4,443
4,438
4,418
4,581
4,439
4,580
4,579
4,441
4,411_500
4,444
4,448
4,405_500
4,446
4,406_500
4,442
4,388_500
4,413
4,445
4,402_500
4,409_500
4,390_500
4,389_500
4,392_500
4,412_500
4,440
4,404_500
4,394_500
4,410_500
4,403_500
4,458_500
4,391_500
4,584
4,417
4,401_500
4,457_500
4,436
4,412
4,413_500
4,419
4,463_500
4,414_500
4,456_500
4,398_500
4,393_500
4,395_500
4,460_500
4,455_500
4,459_500
4,464_500
4,454_500
4,397_500
4,411
4,400_500
4,396_500
4,461_500
4,435
4,462_500
4,585
4,415_500
4,453_500
4,399_500
4,452_500
4,418_500
4,465_500
4,429
4,417_500
4,433
4,416_500
4,420
4,467_500
4,471_500
4,466_500
4,410
4,416
4,472_500
4,432
4,442_500
4,431
4,447_500
4,470_500
4,430
4,443_500
4,468_500
4,451_500
4,450_500
4,419_500
4,414
4,434
4,586
4,474_500
4,449_500
4,469_500
4,444_500
4,428
4,421_500
4,592
4,445_500
4,448_500
4,475_500
4,441_500
4,446_500
4,422_500
4,423_500
4,420_500
4,473_500
4,590
4,424
4,423
4,440_500
4,415
4,588
4,427
4,426_500
4,426
4,429_500
4,424_500
4,409
4,425_500
4,408
4,587
4,438_500
4,427_500
4,591
4,422
4,421
4,439_500
4,476_500
4,430_500
4,437_500
4,589
4,435_500
4,436_500
4,431_500
4,478_500
4,428_500
4,479_500
4,434_500
4,432_500
4,425
4,477_500
4,407
4,433_500
4,481_500
4,480_500
4,593
4,482_500
4,594
4,483_500
4,486_500
4,487_500
4,405
4,404
4,488_500
4,485_500
4,484_500
4,489_500
4,490_500
4,406
4,403
4,491_500
4,595
4,493_500
4,492_500
4,494_500
4,402
4,495_500
4,496_500
4,497_500
4,596
4,499_500
4,500_500
4,498_500
4,501_500
4,516_500
4,597
4,515_500
4,503_500
4,502_500
4,401
4,504_500
4,505_500
4,506_500
4,514_500
4,507_500
4,508_500
4,598
4,512_500
4,513_500
4,511_500
4,510_500
4,509_500
4,400
4,599
4,600
4,399
4,602
4,601
4,398
4,603
4,397
4,604
4,605
4,607
4,396
4,608
4,606
4,609
4,610
4,395
4,394
4,611
4,612
4,392
4,393
4,613
4,614
4,615
4,391
4,390
4,389
5,8_500
5,6_500
5,7_500
5,4_500
5,5_500
5,500
5,504
5,499
5,1_500
5,501
5,502
5,9_500
5,3_500
5,2_500
5,497
5,10_500
5,503
5,495
5,494
5,13_500
5,498
5,16_500
5,506
5,505
5,15_500
5,14_500
5,18_500
5,11_500
5,17_500
5,19_500
5,20_500
5,12_500
5,21_500
5,496
5,22_500
5,25_500
5,23_500
5,27_500
5,24_500
5,26_500
5,507
5,28_500
5,29_500
5,508
5,30_500
5,31_500
5,33_500
5,32_500
5,34_500
5,35_500
5,50_500
5,49_500
5,491
5,36_500
5,38_500
5,46_500
5,39_500
5,37_500
5,51_500
5,43_500
5,509
5,42_500
5,47_500
5,493
5,45_500
5,490
5,40_500
5,44_500
5,48_500
5,41_500
5,52_500
5,510
5,489
5,53_500
5,488
5,520
5,511
5,76_500
5,75_500
5,512
5,485
5,77_500
5,492
5,54_500
5,74_500
5,80_500
5,483
5,482
5,69_500
5,72_500
5,78_500
5,353_500
5,102_500
5,55_500
5,66_500
5,486
5,523
5,481
5,350_500
5,67_500
5,347_500
5,58_500
5,79_500
5,71_500
5,348_500
5,81_500
5,70_500
5,346_500
5,352_500
5,68_500
5,355_500
5,356_500
5,349_500
5,99_500
5,516
5,101_500
5,351_500
5,345_500
5,65_500
5,59_500
5,358_500
5,100_500
5,357_500
5,569
5,73_500
5,82_500
5,484
5,487
5,354_500
5,519
5,478
5,60_500
5,62_500
5,56_500
5,522
5,64_500
5,344_500
5,521
5,57_500
5,561
5,83_500
5,518
5,359_500
5,476
5,560
5,105_500
5,61_500
5,84_500
5,104_500
5,315_500
5,107_500
5,568
5,103_500
5,316_500
5,570
5,109_500
5,477
5,314_500
5,313_500
5,86_500
5,527
5,306_500
5,106_500
5,63_500
5,524
5,517
5,307_500
5,515
5,108_500
5,343_500
5,360_500
5,341_500
5,124_500
5,311_500
5,565
5,98_500
5,85_500
5,123_500
5,305_500
5,308_500
5,342_500
5,110_500
5,534
5,309_500
5,303_500
5,460
5,514
5,312_500
5,375_500
5,310_500
5,556
5,112_500
5,111_500
5,480
5,373_500
5,559
5,97_500
5,304_500
5,291_500
5,122_500
5,533
5,125_500
5,317_500
5,528
5,325_500
5,114_500
5,340_500
5,320_500
5,113_500
5,89_500
5,126_500
5,293_500
5,473
5,96_500
5,322_500
5,88_500
5,339_500
5,302_500
5,281_500
5,121_500
5,374_500
5,338_500
5,295_500
5,298_500
5,378_500
5,292_500
5,555
5,323_500
5,525
5,538
5,337_500
5,282_500
5,571
5,479
5,300_500
5,536
5,472
5,326_500
5,474
5,336_500
5,299_500
5,475
5,290_500
5,372_500
5,567
5,284_500
5,334_500
5,324_500
5,87_500
5,566
5,379_500
5,333_500
5,513
5,371_500
5,294_500
5,127_500
5,301_500
5,115_500
5,558
5,331_500
5,91_500
5,318_500
5,116_500
5,537
5,335_500
5,332_500
5,552
5,321_500
5,296_500
5,377_500
5,530
5,526
5,297_500
5,283_500
5,554
5,117_500
5,370_500
5,369_500
5,551
5,330_500
5,319_500
5,289_500
5,327_500
5,529
5,329_500
5,90_500
5,361_500
5,572
5,280_500
5,574
5,128_500
5,328_500
5,564
5,470
5,93_500
5,557
5,285_500
5,535
5,92_500
5,277_500
5,368_500
5,118_500
5,119_500
5,380_500
5,376_500
5,461
5,363_500
5,573
5,532
5,545
5,131_500
5,459
5,279_500
5,364_500
5,95_500
5,278_500
5,286_500
5,129_500
5,287_500
5,120_500
5,288_500
5,548
5,130_500
5,549
5,384_500
5,462
5,531
5,362_500
5,94_500
5,542
5,366_500
5,563
5,562
5,540
5,471
5,383_500
5,385_500
5,381_500
5,367_500
5,543
5,382_500
5,365_500
5,132_500
5,547
5,133_500
5,469
5,550
5,467
5,276_500
5,458
5,553
5,463
5,402
5,418
5,468
5,464
5,170_500
5,544
5,259_500
5,541
5,413
5,268_500
5,264_500
5,539
5,265_500
5,262_500
5,171_500
5,583
5,232_500
5,181_500
5,135_500
5,275_500
5,134_500
5,267_500
5,386_500
5,136_500
5,403
5,258_500
5,582
5,260_500
5,404
5,234_500
5,167_500
5,180_500
5,169_500
5,401
5,451
5,172_500
5,261_500
5,173_500
5,179_500
5,266_500
5,263_500
5,168_500
5,592
5,137_500
5,578
5,405
5,166_500
5,546
5,269_500
5,457
5,452
5,577
5,412
5,580
5,455
5,274_500
5,575
5,174_500
5,231_500
5,198_500
5,407
5,454
5,453
5,581
5,411
5,466
5,233_500
5,164_500
5,257_500
5,191_500
5,236_500
5,576
5,270_500
5,182_500
5,138_500
